,CAS Latency,Color,ECC,Heat Spreader,Manufacturer,Model,Part Number,Price/GB,Registered,Size,Speed,Timing,Type,Voltage
728,16,Black,False,True,G.Skill,,F4-3000C16D-32GTZR,$5.16,False,32 GB (2 x 16 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
729,16,Gray,False,True,Crucial,,BLS2K8G4D26BFSBK,$5.37,False,16 GB (2 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
730,14,Black,False,True,Corsair,,CMT32GX4M4C3200C14,$16.25,False,32 GB (4 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
731,18,Black,False,True,G.Skill,,F4-3466C18D-16GTZRXB,$8.19,False,16 GB (2 x 8 GB),DDR4-3466,18-22-22-42,288-pin DIMM,1.35 V
732,16,Black / Yellow,False,True,Corsair,,CMK8GX4M1A2666C16,$5.62,False,8 GB (1 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
733,15,Black / Red,False,True,G.Skill,,F4-2666C15D-8GRR,$5.75,False,8 GB (2 x 4 GB),DDR4-2666,,288-pin DIMM,1.2 V
734,16,,False,False,Patriot,,PSD48G2400K,$5.00,False,8 GB (2 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
735,16,Gray,False,True,Patriot,,PVE48G240C6GY,$5.00,False,8 GB (1 x 8 GB),DDR4-2400,16-16-16-39,288-pin DIMM,1.2 V
736,16,Black,False,True,Corsair,,CMU16GX4M2A2666C16B,$8.19,False,16 GB (2 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
737,10,Black / Blue,False,True,G.Skill,,F3-1866C10D-16GAB,$5.31,False,16 GB (2 x 8 GB),DDR3-1866,,240-pin DIMM,1.5 V
738,15,Black / Red,False,True,G.Skill,,F4-2400C15D-8GIS,$5.75,False,8 GB (2 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
739,16,Red,False,True,G.Skill,,F4-3200C16Q-16GVRB,$7.25,False,16 GB (4 x 4 GB),DDR4-3200,,288-pin DIMM,1.35 V
740,16,Red / White,False,True,ADATA,,AX4U3000W4G16-DRG,$11.37,False,8 GB (2 x 4 GB),DDR4-3000,,288-pin DIMM,1.35 V
741,19,Black / White,False,True,G.Skill,,F4-4000C19D-16GTZKW,$11.62,False,16 GB (2 x 8 GB),DDR4-4000,19-21-21-41,288-pin DIMM,1.35 V
742,17,Green,False,False,Crucial,,CT8G4DFD824A,$6.11,False,8 GB (1 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
743,16,Black,False,True,G.Skill,,F4-3000C16Q-64GTZR,$5.72,False,64 GB (4 x 16 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
744,17,Black / Red,False,False,G.Skill,,F4-2400C17S-16GIS,$4.44,False,16 GB (1 x 16 GB),DDR4-2400,17-17-17-39,288-pin DIMM,1.2 V
745,15,Black,False,True,Corsair,,CMT16GX4M2C3000C15,$8.62,False,16 GB (2 x 8 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
746,15,White / Black,False,True,Patriot,,PVR416G300C5KW,$6.75,False,16 GB (2 x 8 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
747,16,Silver / Black,False,True,Crucial,,BLS4K16G4D30BESB,$6.02,False,64 GB (4 x 16 GB),DDR4-3000,,288-pin DIMM,1.35 V
748,18,Black,False,True,G.Skill,,F4-3866C18Q-32GTZR,$13.62,False,32 GB (4 x 8 GB),DDR4-3866,18-19-19-39,288-pin DIMM,1.35 V
749,19,Green / Black,True,False,Crucial,,CT32G4RFD4266,$6.12,True,32 GB (1 x 32 GB),DDR4-2666,,288-pin DIMM,1.2 V
750,16,Black,False,True,G.Skill,,F4-3200C16Q-32GTZRX,$8.16,False,32 GB (4 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
751,11,Black / Blue,False,True,G.Skill,,F3-2400C11D-8GAB,$5.75,False,8 GB (2 x 4 GB),DDR3-2400,,240-pin DIMM,1.65 V
752,9,Black / Red,False,True,G.Skill,,F3-10666CL9Q-16GBRL,$5.06,False,16 GB (4 x 4 GB),DDR3-1333,,240-pin DIMM,1.5 V
753,16,White,False,True,Corsair,,CMW64GX4M8C3200C16W,$7.66,False,64 GB (8 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
754,15,Black,False,False,G.Skill,,F4-2133C15D-16GNS,$4.62,False,16 GB (2 x 8 GB),DDR4-2133,15-15-15-35,288-pin DIMM,1.2 V
755,11,Black,False,True,Kingston,,HX318LC11FB/8,$6.00,False,8 GB (1 x 8 GB),DDR3-1866,,240-pin DIMM,1.35 V
756,16,Black / Blue,False,True,G.Skill,,F4-2666C16Q-16GRB,$5.69,False,16 GB (4 x 4 GB),DDR4-2666,,288-pin DIMM,1.2 V
757,10,Blue,False,True,G.Skill,,F3-1600C10D-16GAB,$4.12,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
758,16,White,False,True,Corsair,,CMK16GX4M2A2666C16W,$5.19,False,16 GB (2 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
759,19,Silver / White,False,True,G.Skill,,F4-4400C19D-16GTZSW,$15.69,False,16 GB (2 x 8 GB),DDR4-4400,19-19-19-39,288-pin DIMM,1.4 V
760,15,Black,False,True,Team,,TF3D48G2666HC15B01,$5.75,False,8 GB (1 x 8 GB),DDR4-2666,15-17-17-35,288-pin DIMM,1.2 V
761,16,White,False,True,Corsair,,CMK32GX4M4A2666C16W,$5.19,False,32 GB (4 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
762,9,Green,False,False,Kingston,,KVR1333D3N9K2/8G,$9.11,False,8 GB (2 x 4 GB),DDR3-1333,,240-pin DIMM,1.5 V
763,15,Black / Silver,False,True,Kingston,,HX424C15FBK2/32,$7.29,False,32 GB (2 x 16 GB),DDR4-2400,,288-pin DIMM,1.2 V
764,16,Black,False,True,Corsair,,CMW32GX4M4C3200C16,$7.19,False,32 GB (4 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
765,14,Red / Silver,False,True,G.Skill,,F4-3200C14D-32GTZ,$9.41,False,32 GB (2 x 16 GB),DDR4-3200,,288-pin DIMM,1.35 V
766,16,Black,False,False,G.Skill,,F4-2400C16D-8GRS,$5.12,False,8 GB (2 x 4 GB),DDR4-2400,,260-pin SODIMM,1.2 V
767,16,Black / Camo,False,True,G.Skill,,F4-3000C16Q-32GSXFB,$5.34,False,32 GB (4 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
768,15,Black / Red,False,True,G.Skill,,F4-2133C15D-8GIS,$5.12,False,8 GB (2 x 4 GB),DDR4-2133,,288-pin DIMM,1.2 V
769,10,White / Silver,False,True,Kingston,,HX318C10FWK2/16,$6.44,False,16 GB (2 x 8 GB),DDR3-1866,,240-pin DIMM,1.5 V
770,16,Black / Red,False,True,G.Skill,,F4-3000C16S-8GISB,$4.75,False,8 GB (1 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
771,15,Black / Blue,False,True,Corsair,,CMU64GX4M4C3000C15B,$13.69,False,64 GB (4 x 16 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
772,19,Green / Black,True,False,Crucial,,CT16G4XFD8266,$7.94,False,16 GB (1 x 16 GB),DDR4-2666,,288-pin DIMM,1.2 V
773,15,Black / Yellow,False,True,Corsair,,CMK128GX4M8A2400C14,$5.00,False,128 GB (8 x 16 GB),DDR4-2400,15-15-15-36,288-pin DIMM,1.2 V
774,9,Black / Silver,False,True,Corsair,,CMZ8GX3M2A1600C9,$6.00,False,8 GB (2 x 4 GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5 V
775,15,Black / Red,False,True,Team,,TLRED416G2666HC15BDC01,$5.06,False,16 GB (2 x 8 GB),DDR4-2666,15-17-17-35,288-pin DIMM,1.2 V
776,16,Silver,False,True,G.Skill,,F4-3600C16Q-32GTRS,$13.47,False,32 GB (4 x 8 GB),DDR4-3600,16-16-16-36,288-pin DIMM,1.35 V
777,15,Red,False,True,G.Skill,,F4-2133C15D-32GVR,$4.56,False,32 GB (2 x 16 GB),DDR4-2133,,288-pin DIMM,1.2 V
778,18,White,False,True,Corsair,,CMW64GX4M4K3600C18W,$10.94,False,64 GB (4 x 16 GB),DDR4-3600,18-19-19-39,288-pin DIMM,1.35 V
779,16,Black / Silver,False,True,Team,,TDGED416G3000HC16CDC01,$5.37,False,16 GB (2 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
780,16,Silver / Black,False,True,Crucial,,BLS2K8G4D32AESTK,$5.08,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
781,16,Black / Silver,False,True,Team,,TLGD416G3200HC16CDC01,$5.00,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
782,16,Black / White,False,True,G.Skill,,F4-3200C16D-16GTZKW,$6.31,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
783,18,Black / Dark Silver,False,True,Kingston,,HX432C18FB2/8,$6.75,False,8 GB (1 x 8 GB),DDR4-3200,,288-pin DIMM,1.2 V
784,9,Black,False,False,G.Skill,,F3-10600CL9S-8GBNT,$4.50,False,8 GB (1 x 8 GB),DDR3-1333,,240-pin DIMM,1.5 V
785,9,,False,True,G.Skill,,F3-1333C9D-16GISL,$4.00,False,16 GB (2 x 8 GB),DDR3-1333,,240-pin DIMM,1.35 V
786,18,White,False,True,Corsair,,CMW64GX4M8X3600C18W,$10.94,False,64 GB (8 x 8 GB),DDR4-3600,18-19-19-39,288-pin DIMM,1.35 V
787,16,Black,False,True,G.Skill,,F4-3466C16D-16GTZR,$10.37,False,16 GB (2 x 8 GB),DDR4-3466,16-18-18-38,288-pin DIMM,1.35 V
788,9,Black / Silver,False,True,Patriot,,PV316G160C9K,$4.25,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
789,10,Black / Blue,False,True,G.Skill,,F3-2133C10Q-32GXM,$5.31,False,32 GB (4 x 8 GB),DDR3-2133,,240-pin DIMM,1.6 V
790,16,Black / Yellow,False,True,Corsair,,CMK32GX4M2B3200C16,$6.25,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
791,15,Black / Silver,False,True,Corsair,,CMD64GX4M8B3200C16,$21.71,False,64 GB (8 x 8 GB),DDR4-3200,15-15-15-36,288-pin DIMM,1.35 V
792,15,Black / Green,False,False,Crucial,,CT4G4DFS8213,$12.09,False,4 GB (1 x 4 GB),DDR4-2133,,288-pin DIMM,1.2 V
793,15,Black / Red,False,True,G.Skill,,F4-2666C15D-16GVR,$5.99,False,16 GB (2 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
794,15,Silver / Red,False,True,G.Skill,,F4-3600C15D-16GTZ,$11.94,False,16 GB (2 x 8 GB),DDR4-3600,15-15-15-35,288-pin DIMM,1.35 V
795,16,Black,False,True,Corsair,,CMW32GX4M2C3466C16,$9.37,False,32 GB (2 x 16 GB),DDR4-3466,16-18-18-36,288-pin DIMM,1.35 V
796,15,Silver,False,True,G.Skill,,F4-2400C15D-16GVS,$4.56,False,16 GB (2 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
797,15,Black,False,True,G.Skill,,F4-2400C15D-32GTZR,$5.50,False,32 GB (2 x 16 GB),DDR4-2400,15-15-15-35,288-pin DIMM,1.2 V
798,16,Red,False,True,GeIL,,GAPR416GB2400C16DC,$4.75,False,16 GB (2 x 8 GB),DDR4-2400,16-16-16-36,288-pin DIMM,1.2 V
799,16,Silver / White,False,True,G.Skill,,F4-3200C16D-32GTZSW,$5.81,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
800,17,Black / Green,False,False,Kingston,,KVR24N17D8/16,$6.03,False,16 GB (1 x 16 GB),DDR4-2400,17-17-17-32,288-pin DIMM,1.2 V
801,14,Black,False,True,G.Skill,,F4-3200C14Q-32GTZRX,$12.06,False,32 GB (4 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
802,9,Black / Blue,False,True,Corsair,,CMZ8GX3M2A1600C9B,$6.12,False,8 GB (2 x 4 GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5 V
803,16,Red / Silver,False,True,Kingston,,HX426C16FR2K4/32,$6.88,False,32 GB (4 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
804,16,Silver / Black,False,True,Crucial,,BLS4K8G4D32AESBK,$6.50,False,32 GB (4 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
805,14,Red / Black,False,True,Team,,TDRED416G2400HC14DC01,$5.93,False,16 GB (2 x 8 GB),DDR4-2400,14-16-16-31,288-pin DIMM,1.2 V
806,16,Silver / Gray,False,True,Crucial,,BLS2K4G4D26BFSB,$6.00,False,8 GB (2 x 4 GB),DDR4-2666,,288-pin DIMM,1.2 V
807,15,Red,False,True,G.Skill,,F4-2400C15D-32GFXR,$4.72,False,32 GB (2 x 16 GB),DDR4-2400,15-15-15-39,288-pin DIMM,1.2 V
808,16,Black / White,False,True,G.Skill,,F4-3600C16D-16GTZKW,$10.69,False,16 GB (2 x 8 GB),DDR4-3600,16-16-16-36,288-pin DIMM,1.35 V
809,15,Black,False,True,Corsair,,CMT64GX4M4C3000C15,$7.34,False,64 GB (4 x 16 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
810,16,Black,False,True,G.Skill,,F4-3200C16D-16GTZR,$7.56,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
811,14,Silver / White,False,True,G.Skill,,F4-3200C14D-16GTZSK,$10.06,False,16 GB (2 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
812,15,Black / Silver,False,True,Kingston,,HX430C15PB3K4/32,$7.06,False,32 GB (4 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
813,16,Black / White,False,True,Kingston,,HX426C16FBK4/64,$6.41,False,64 GB (4 x 16 GB),DDR4-2666,,288-pin DIMM,1.2 V
814,15,Black / Red,False,True,G.Skill,,F4-3000C15Q-32GVR,$6.28,False,32 GB (4 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
815,16,Gold,False,True,G.Skill,,F4-3200C16D-32GTRG,$7.53,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
816,16,Red / Silver,False,True,Kingston,,HX426C16FRK2/32,$6.41,False,32 GB (2 x 16 GB),DDR4-2666,,288-pin DIMM,1.2 V
817,15,Red,False,True,G.Skill,,F4-2666C15S-8GVR,$5.75,False,8 GB (1 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
818,16,Black,False,True,Team,,TF1D416G3200HC16CDC01,$6.62,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
819,16,Black / Yellow,False,True,Corsair,,CMK128GX4M8X3200C16,$6.80,False,128 GB (8 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
820,16,Silver / Black,False,True,Patriot,,PVS48G320C6,$5.50,False,8 GB (1 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
821,15,Red / Black,False,True,Corsair,,CMK32GX4M4C3000C15R,$6.41,False,32 GB (4 x 8 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
822,17,Black / White,False,True,G.Skill,,F4-3600C17Q-64GTZKW,$9.86,False,64 GB (4 x 16 GB),DDR4-3600,17-19-19-39,288-pin DIMM,1.35 V
823,16,Silver,False,True,Crucial,,BLS4K4G4D240FSB,$6.00,False,16 GB (4 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
824,14,Black / Silver,False,True,Team,,TDGED416G2400HC14DC01,$5.68,False,16 GB (2 x 8 GB),DDR4-2400,14-16-16-31,288-pin DIMM,1.2 V
825,9,Green,False,False,Kingston,,KVR1333D3N9/1G,$12.47,False,1 GB (1 x 1 GB),DDR3-1333,,240-pin DIMM,1.5 V
826,15,Green,True,False,Crucial,,CT16G4WFD8213,$14.20,False,16 GB (1 x 16 GB),DDR4-2133,,288-pin DIMM,1.2 V
827,16,Black / Yellow,False,True,Corsair,,CMK8GX4M2A2400C16,$6.12,False,8 GB (2 x 4 GB),DDR4-2400,16-16-16-39,288-pin DIMM,1.2 V
828,14,Black / Silver,False,True,Kingston,,HX421C14FB2/8,$9.33,False,8 GB (1 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
829,19,Green / Black,True,False,Crucial,,CT32G4LFD4266,$6.81,False,32 GB (1 x 32 GB),DDR4-2666,,288-pin DIMM,1.2 V
830,15,Red,False,True,G.Skill,,F4-2400C15S-8GVR,$5.12,False,8 GB (1 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
831,15,Black / Red,False,True,G.Skill,,F4-2400C15Q-16GVR,$5.69,False,16 GB (4 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
832,16,Black,False,False,G.Skill,,F4-2400C16S-8GRS,$4.75,False,8 GB (1 x 8 GB),DDR4-2400,,260-pin SODIMM,1.2 V
833,9,Black / Blue,False,True,G.Skill,,F3-1600C9D-16GXM,$4.75,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
834,15,White,False,True,Team,,TF4D48G2666HC15BDC01,$7.00,False,8 GB (2 x 4 GB),DDR4-2666,15-17-17-35,288-pin DIMM,1.2 V
835,16,Red / Silver,False,True,Crucial,,BLS4K16G4D240FSE,$5.11,False,64 GB (4 x 16 GB),DDR4-2400,,288-pin DIMM,1.2 V
836,16,Black,False,True,Corsair,,CMK16GX4M2Z3200C16,$6.75,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
837,15,Black / Green,False,False,Patriot,,PSD44G213381,$5.25,False,4 GB (1 x 4 GB),DDR4-2133,,288-pin DIMM,1.2 V
838,17,Black,False,True,G.Skill,,F4-3600C17Q-32GTZR,$10.50,False,32 GB (4 x 8 GB),DDR4-3600,17-18-18-38,288-pin DIMM,1.35 V
839,15,Black / Red,False,True,G.Skill,,F4-2133C15Q-32GFT,$4.56,False,32 GB (4 x 8 GB),DDR4-2133,15-15-15-35,288-pin DIMM,1.2 V
840,11,Black,False,True,Patriot,,PSD316G1600KH,$3.75,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
841,19,Silver / Camo,False,True,G.Skill,,F4-3600C19D-16GSXKB,$5.94,False,16 GB (2 x 8 GB),DDR4-3600,19-20-20-40,288-pin DIMM,1.35 V
842,16,Black / Yellow,False,True,Corsair,,CMK64GX4M4B3200C16,$5.94,False,64 GB (4 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
843,15,Red,False,True,G.Skill,,F4-2400C15D-8GRR,$5.75,False,8 GB (2 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
844,18,Black / White,False,True,Kingston,,HX432C18FBK2/32,$6.75,False,32 GB (2 x 16 GB),DDR4-3200,,288-pin DIMM,1.2 V
845,15,Black / Red,False,True,G.Skill,,F4-2400C15Q-16GIS,$5.06,False,16 GB (4 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
846,15,Black,False,True,Team,,TF3D416G2666HC15BDC01,$5.69,False,16 GB (2 x 8 GB),DDR4-2666,15-17-17-35,288-pin DIMM,1.2 V
847,15,Silver / Black,False,True,Crucial,,BLS2K16G4D30AESB,$6.09,False,32 GB (2 x 16 GB),DDR4-3000,,288-pin DIMM,1.35 V
848,15,Black / Red,False,True,G.Skill,,F4-2400C15Q-32GIS,$4.56,False,32 GB (4 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
849,15,Black,False,True,Team,,TF3D44G2400HC15B01,$7.75,False,4 GB (1 x 4 GB),DDR4-2400,15-17-17-35,288-pin DIMM,1.2 V
850,16,Silver / Black,False,True,Crucial,,BLS16G4D32AESB,$6.35,False,16 GB (1 x 16 GB),DDR4-3200,,288-pin DIMM,1.35 V
851,15,Black,False,True,Kingston,,HX430C15PB3K2/32,$6.41,False,32 GB (2 x 16 GB),DDR4-3000,,288-pin DIMM,1.35 V
852,9,Green,False,False,Kingston,,KVR13N9S8/4,$5.69,False,4 GB (1 x 4 GB),DDR3-1333,,240-pin DIMM,1.5 V
853,17,Red,False,True,G.Skill,,F4-2400C17D-16GVR,$5.06,False,16 GB (2 x 8 GB),DDR4-2400,17-17-17-39,288-pin DIMM,1.2 V
854,19,Gold,False,True,G.Skill,,F4-4266C19D-16GTRG,$16.94,False,16 GB (2 x 8 GB),DDR4-4266,19-19-19-39,288-pin DIMM,1.4 V
855,9,Black / Silver,False,True,Corsair,,CMZ32GX3M4X1600C10,$5.00,False,32 GB (4 x 8 GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5 V
856,15,Black / Yellow,False,True,Corsair,,CMK8GX4M2A2133C13,$6.00,False,8 GB (2 x 4 GB),DDR4-2133,15-15-15-36,288-pin DIMM,1.2 V
857,16,Silver / Black,False,True,Patriot,,PVE48G266C6GY,$5.00,False,8 GB (1 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
858,16,Silver / Black,False,True,Crucial,,BLS8G4D26BFSTK,$5.52,False,8 GB (1 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
859,14,Blue / Orange,False,True,Corsair,,CMD32GX4M4C3200C14T,$10.94,False,32 GB (4 x 8 GB),DDR4-3200,14-16-16-36,288-pin DIMM,1.35 V
860,9,Black / Red,False,True,G.Skill,,F3-1600C9D-16GXLL,$4.50,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.35 V
861,18,Black,False,True,Team,,TF5D416G3600HC18EDC01,$11.00,False,16 GB (2 x 8 GB),DDR4-3600,18-20-20-44,288-pin DIMM,1.35 V
862,11,Black / Green,False,False,Corsair,,CMV8GX3M1C1600C11,$5.00,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.35 V
863,19,Black / Red,False,True,G.Skill,,F4-2666C19S-16GIS,$4.75,False,16 GB (1 x 16 GB),DDR4-2666,19-19-19-43,288-pin DIMM,1.2 V
864,16,Silver / Black,False,True,Crucial,,BLS8G4D32AESTK,$6.47,False,8 GB (1 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
865,19,Black / Yellow,False,True,Corsair,,CMK32GX4M4K4266C19,$17.97,False,32 GB (4 x 8 GB),DDR4-4266,19-26-26-46,288-pin DIMM,1.45 V
866,18,White / Silver,False,True,Kingston,,HX432C18FW2/8,$7.25,False,8 GB (1 x 8 GB),DDR4-3200,,288-pin DIMM,1.2 V
867,11,Black / Green,False,False,ADATA,,AD3U1600W8G11-R,$5.00,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
868,10,Black / Silver,False,True,Kingston,,HX318C10FB/8,$6.25,False,8 GB (1 x 8 GB),DDR3-1866,,240-pin DIMM,1.5 V
869,15,Red / Silver,False,True,G.Skill,,F4-2800C15D-8GTZB,$7.00,False,8 GB (2 x 4 GB),DDR4-2800,,288-pin DIMM,1.25 V
870,14,Silver / White,False,True,G.Skill,,F4-3200C14D-32GTZSW,$9.41,False,32 GB (2 x 16 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
871,16,Red,False,True,Corsair,,CMK8GX4M2B3200C16R,$18.75,False,8 GB (2 x 4 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
872,16,Black,False,True,Corsair,,CMW128GX4M8A2666C16,$7.03,False,128 GB (8 x 16 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
873,16,Black / Camo,False,True,G.Skill,,F4-3200C16D-16GSXKB,$5.87,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
874,16,Black / Camo,False,True,G.Skill,,F4-3200C16D-32GSXKB,$5.66,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
875,16,Gray,False,True,Crucial,,BLS8G4D240FSBK,$5.37,False,8 GB (1 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
876,15,Red / Silver,False,True,G.Skill,,F4-3000C15D-32GTZ,$6.12,False,32 GB (2 x 16 GB),DDR4-3000,,288-pin DIMM,1.35 V
877,14,Black / White,False,True,G.Skill,,F4-3200C14D-32GTZKW,$9.41,False,32 GB (2 x 16 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
878,16,Black / Camo,False,True,G.Skill,,F4-3000C16Q-32GSXKB,$5.34,False,32 GB (4 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
879,14,Red,False,True,G.Skill,,F4-3200C14D-16GVR,$9.44,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
880,11,,False,True,G.Skill,,F3-1600C11S-8GIS,$4.50,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
881,11,Black,False,False,G.Skill,,F3-1600C11D-8GNT,$5.12,False,8 GB (2 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
882,15,Black / Red,False,True,G.Skill,,F4-2400C15S-4GIS,$5.50,False,4 GB (1 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
883,19,Black,False,False,G.Skill,,F4-2666C19D-16GNT,$4.50,False,16 GB (2 x 8 GB),DDR4-2666,19-19-19-43,288-pin DIMM,1.2 V
884,19,Red / Black,False,True,G.Skill,,F4-2666C19D-16GVR,$4.87,False,16 GB (2 x 8 GB),DDR4-2666,19-19-19-43,288-pin DIMM,1.2 V
885,16,Red,False,True,Corsair,,CMK4GX4M1A2400C16R,$6.25,False,4 GB (1 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
886,15,Silver / Black,False,True,G.Skill,,F4-3200C15D-16GTZSK,$8.81,False,16 GB (2 x 8 GB),DDR4-3200,15-15-15-35,288-pin DIMM,1.35 V
887,16,Black,False,True,Corsair,,CMW16GX4M2A2666C16,$6.44,False,16 GB (2 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
888,16,Red,False,True,Corsair,,CMK32GX4M2B3200C16R,$6.25,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
889,16,Black,False,True,Corsair,,CMK64GX4M4D3000C16,$4.97,False,64 GB (4 x 16 GB),DDR4-3000,16-20-20-38,288-pin DIMM,1.35 V
890,16,Silver,False,True,G.Skill,,F4-3000C16Q-32GTRS,$8.12,False,32 GB (4 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
891,14,Black,False,True,G.Skill,,F4-3200C14Q-64GTZR,$10.80,False,64 GB (4 x 16 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
892,11,Black,False,False,G.Skill,,F3-1600C11S-8GNT,$4.50,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
893,16,Black / Silver,False,True,Corsair,,CMD128GX4M8B3200C16,$8.59,False,128 GB (8 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
894,15,Black,False,True,Corsair,,CMV4GX4M1A2133C15,$6.25,False,4 GB (1 x 4 GB),DDR4-2133,15-15-15-36,288-pin DIMM,1.2 V
895,14,Red,False,True,Corsair,,CMK8GX4M2A2400C14R,$6.50,False,8 GB (2 x 4 GB),DDR4-2400,14-16-16-36,288-pin DIMM,1.2 V
